Judge;Sound;Rank;Innovation;Originality;Sobriety;Proximity;Fun;Premium;Simplicity;Freedom;Human;Technology;Conviviality;Complexity;Popular;Serious;International;Passion;Artisanal;Traditional;Performance;Joyful;Surprising;Exciting;Energetic;Sensual;Sad;Warm;Serious;Adequation;Why;Tempo;Pitch;Instrument
37;P_80_3;6;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;r_ne;ne;ne;r_ne;JAR;t;ne;t;2;lack of energy, lack of initiative, lack of innovation;80;3;Piano
37;A_80_1;7;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;ne;t;ne;ne;ne;t;ne;ne;0;trone fair, not even energetic, no relation to the company;80;1;Accordion
37;A_160_1;8;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;JAR;ne;r_ne;ne;ne;t;ne;t;2;accordion does not stick to innovation;160;1;Accordion
37;P_160_5;9;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;JAR;JAR;JAR;JAR;JAR;JAR;JAR;JAR;6;simple, a little too sober;160;5;Piano
37;V_120_5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;ne;t;ne;ne;ne;JAR;ne;t;2;accordion;120;5;Violon
37;A_120_5;11;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;r_ne;r_ne;r_ne;r_ne;ne;t;ne;t;2;too solemn, not dynamic enough;120;5;Accordion
37;P_160_3;12;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;JAR;t;t;JAR;JAR;JAR;JAR;JAR;7;glue with values except expert;160;3;Piano
38;P_120_1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;ne;JAR;r_ne;r_ne;JAR;t;ne;JAR;4;;120;1;Piano
38;A_160_1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;r_ne;ne;r_ne;JAR;JAR;JAR;JAR;ne;3;;160;1;Accordion
38;A_160_5;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;r_t;r_t;t;JAR;ne;JAR;JAR;ne;3;;160;5;Accordion
38;A_80_5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;t;t;ne;ne;t;JAR;JAR;t;3;;80;5;Accordion
38;V_80_5;5;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;ne;ne;ne;ne;t;r_t;ne;ne;2;;80;5;Violon
38;P_160_3;6;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;JAR;JAR;ne;ne;JAR;t;JAR;JAR;5;;160;3;Piano
38;P_80_5;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;r_ne;r_t;r_ne;r_ne;t;t;ne;r_ne;2;;80;5;Piano
38;A_120_1;8;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;r_t;t;r_ne;JAR;ne;t;ne;t;4;;120;1;Accordion
38;V_160_3;9;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;JAR;JAR;t;t;JAR;JAR;JAR;JAR;6;;160;3;Violon
38;A_80_3;10;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;t;t;t;ne;JAR;ne;JAR;ne;4;;80;3;Accordion
38;V_80_1;11;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;r_ne;t;r_ne;r_ne;r_t;t;t;ne;3;;80;1;Violon
38;V_120_3;12;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;r_t;r_t;t;JAR;ne;ne;ne;JAR;4;;120;3;Violon
39;P_80_5;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;JAR;JAR;JAR;ne;JAR;t;ne;JAR;7;a little soft;80;5;Piano
39;P_160_1;2;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;ne;JAR;t;t;ne;JAR;JAR;JAR;7;;160;1;Piano
39;V_80_1;3;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;ne;JAR;JAR;ne;JAR;t;ne;t;5;too serious;80;1;Violon
39;P_80_1;4;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;ne;ne;ne;ne;ne;t;ne;ne;3;too simple;80;1;Piano
39;P_120_3;5;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;JAR;JAR;JAR;JAR;JAR;JAR;JAR;JAR;10;variation in sound, rear;120;3;Piano
39;V_120_5;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;t;t;t;JAR;ne;JAR;ne;ne;5;not pleasant;120;5;Violon
39;A_120_3;7;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;JAR;t;JAR;JAR;ne;JAR;JAR;ne;6;too accordion, too popular;120;3;Accordion
39;V_160_1;8;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;ne;JAR;JAR;JAR;ne;t;ne;t;5;it's scary, cold;160;1;Violon
39;A_80_5;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;t;r_t;JAR;JAR;ne;ne;ne;ne;3;aggressive for the ear, bad;80;5;Accordion
39;P_120_5;10;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;JAR;ne;JAR;JAR;ne;JAR;ne;JAR;7;a bit simple;120;5;Piano
39;V_80_5;11;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;JAR;t;t;ne;ne;JAR;ne;JAR;5;not pleasant;80;5;Violon
39;A_160_1;12;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;JAR;t;JAR;t;ne;JAR;t;r_ne;4;too accordion;160;1;Accordion
40;V_120_5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;ne;ne;r_ne;ne;ne;r_t;r_ne;JAR;2;too feminine, too soft;120;5;Violon
40;P_160_1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;ne;JAR;JAR;t;ne;JAR;ne;ne;4;classy, energetic, but piano is old-fashioned;160;1;Piano
40;V_80_3;3;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;r_ne;r_ne;ne;ne;ne;t;ne;r_t;1;sad, soft, seems feverish;80;3;Violon
40;A_80_3;4;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;r_ne;ne;r_ne;ne;ne;r_t;ne;ne;1;its organ recalls mass;80;3;Accordion
40;P_120_5;5;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;r_ne;JAR;ne;ne;JAR;t;r_ne;t;3;serious but lacks energy;120;5;Piano
40;P_160_3;6;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;0;0;ne;JAR;JAR;JAR;r_ne;JAR;ne;JAR;4;fairly neutral;160;3;Piano
40;P_80_1;7;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;ne;JAR;ne;r_ne;ne;ne;r_ne;JAR;3;recalls my grandfather;80;1;Piano
40;A_80_1;8;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;ne;t;r_ne;ne;r_ne;ne;ne;ne;1;too popular, too soft;80;1;Accordion
40;A_160_3;9;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;JAR;t;t;t;r_ne;JAR;r_ne;r_ne;2;lack of link between notes;160;3;Accordion
40;P_80_5;10;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;r_ne;ne;r_ne;ne;JAR;t;r_ne;ne;2;upscale but cold, not family;80;5;Piano
40;V_160_3;11;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;ne;t;JAR;t;r_ne;JAR;ne;JAR;6;not warm enough;160;3;Violon
40;V_80_1;12;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;r_ne;ne;r_ne;r_ne;r_ne;r_t;ne;ne;2;dated and rigid;80;1;Violon
41;A_120_3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;r_ne;r_ne;r_ne;r_ne;JAR;JAR;JAR;JAR;3;too slow, not innovative;120;3;Accordion
41;A_160_3;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;r_ne;r_ne;r_ne;ne;JAR;JAR;JAR;JAR;4;;160;3;Accordion
41;A_80_3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;r_ne;r_ne;r_ne;r_ne;ne;r_t;ne;ne;3;soft, we fall asleep;80;3;Accordion
41;P_160_1;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;ne;JAR;ne;ne;JAR;ne;JAR;JAR;6;piano and strings express high technology, high-end;160;1;Piano
41;V_160_1;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;JAR;JAR;ne;JAR;JAR;r_ne;ne;JAR;7;strings = passion, high-end;160;1;Violon
41;A_120_5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;r_ne;r_ne;r_ne;r_ne;ne;t;r_ne;t;2;;120;5;Accordion
41;A_80_5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;r_ne;r_ne;r_ne;r_ne;ne;r_t;r_ne;t;2;slow, you die;80;5;Accordion
41;V_160_3;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;JAR;JAR;JAR;JAR;JAR;ne;ne;JAR;7;fast = independence, efficiency;160;3;Violon
41;A_120_1;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;ne;r_ne;r_ne;r_ne;JAR;JAR;JAR;JAR;5;restores the family side;120;1;Accordion
41;V_160_5;10;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;JAR;JAR;ne;JAR;JAR;ne;JAR;JAR;6;too acute, international;160;5;Violon
41;A_160_1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;r_ne;r_ne;r_ne;ne;JAR;ne;ne;4;too traditional a little slow, or is the requirement;160;1;Accordion
41;V_120_5;12;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;ne;JAR;JAR;ne;JAR;ne;JAR;JAR;7;;120;5;Violon
42;P_80_3;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;ne;JAR;ne;r_ne;ne;t;ne;JAR;5;;80;3;Piano
42;V_160_1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;ne;JAR;JAR;ne;ne;JAR;ne;JAR;7;;160;1;Violon
42;V_120_1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;ne;ne;r_ne;r_ne;ne;r_t;ne;JAR;3;;120;1;Violon
42;V_160_5;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;JAR;t;JAR;ne;ne;t;r_ne;ne;5;;160;5;Violon
42;A_120_3;5;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;JAR;JAR;ne;ne;ne;ne;ne;JAR;5;;120;3;Accordion
42;A_80_3;6;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;ne;JAR;ne;ne;ne;t;ne;t;5;;80;3;Accordion
42;V_80_3;7;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;JAR;JAR;JAR;ne;JAR;JAR;ne;JAR;8;;80;3;Violon
42;A_160_1;8;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ne;JAR;ne;r_ne;r_ne;r_t;ne;t;4;;160;1;Accordion
42;P_80_5;9;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;JAR;t;ne;ne;JAR;JAR;ne;JAR;7;;80;5;Piano
42;P_80_1;10;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;JAR;JAR;JAR;ne;JAR;JAR;ne;JAR;8;;80;1;Piano
42;P_120_1;11;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;ne;ne;ne;JAR;JAR;JAR;ne;JAR;6;;120;1;Piano
42;P_120_5;12;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;ne;JAR;ne;ne;ne;t;ne;t;5;;120;5;Piano
43;P_120_3;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;JAR;r_ne;r_ne;ne;r_ne;JAR;JAR;JAR;5;its classic, does not highlight the brand;120;3;Piano
43;P_160_5;2;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;t;ne;ne;t;ne;JAR;t;ne;3;too fast;160;5;Piano
43;V_160_1;3;0;0;1;1;0;1;0;0;0;0;1;0;1;1;1;1;0;1;1;JAR;JAR;JAR;JAR;JAR;JAR;ne;JAR;8;;160;1;Violon
43;A_160_1;4;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;r_t;t;ne;t;ne;ne;r_t;r_ne;2;bal musette, not credible for a company;160;1;Accordion
43;A_120_5;5;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;t;t;r_ne;t;r_ne;JAR;ne;ne;3;too high-pitched, not pleasant to hear;120;5;Accordion
43;V_160_5;6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;t;ne;ne;r_t;r_ne;JAR;ne;ne;3;too high-pitched, not pleasant to hear;160;5;Violon
43;P_160_3;7;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;1;JAR;JAR;JAR;JAR;ne;JAR;JAR;JAR;8;reflects the high-end well;160;3;Piano
43;P_120_5;8;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;ne;r_ne;r_ne;r_ne;r_ne;JAR;ne;t;4;too slow, not innovative enough;120;5;Piano
43;V_80_3;9;0;1;1;0;0;1;0;0;0;0;0;1;0;1;1;1;0;0;1;ne;ne;r_ne;ne;ne;JAR;JAR;t;6;;80;3;Violon
43;V_160_3;10;0;0;1;0;0;1;0;1;0;1;0;1;0;1;1;1;0;0;1;ne;ne;ne;t;ne;JAR;ne;JAR;6;;160;3;Violon
43;V_80_5;11;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;r_ne;r_ne;r_ne;ne;r_ne;JAR;r_ne;ne;2;;80;5;Violon
43;V_120_5;12;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;ne;ne;r_ne;ne;r_ne;JAR;ne;JAR;5;technology and innovative can be found but not family;120;5;Violon
44;V_160_3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;ne;JAR;t;r_t;JAR;JAR;ne;ne;5;;160;3;Violon
44;V_120_5;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;r_ne;r_t;ne;ne;r_ne;JAR;ne;ne;2;;120;5;Violon
44;A_80_1;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;JAR;ne;ne;r_ne;JAR;t;JAR;JAR;4;;80;1;Accordion
44;V_80_5;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;ne;JAR;ne;JAR;JAR;ne;JAR;JAR;7;;80;5;Violon
44;P_120_1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;ne;JAR;ne;ne;JAR;t;JAR;JAR;5;too serious, traditional fact;120;1;Piano
44;P_80_5;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;ne;JAR;ne;r_ne;t;t;JAR;JAR;6;tempo too slow;80;5;Piano
44;A_80_3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;JAR;JAR;ne;JAR;ne;JAR;JAR;ne;4;;80;3;Accordion
44;A_120_3;8;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;JAR;ne;JAR;JAR;JAR;t;ne;JAR;6;;120;3;Accordion
44;V_120_3;9;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;JAR;JAR;JAR;JAR;JAR;t;JAR;JAR;9;;120;3;Violon
44;P_120_3;10;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;ne;JAR;ne;r_ne;JAR;t;ne;JAR;6;;120;3;Piano
44;V_160_5;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;JAR;JAR;JAR;ne;JAR;ne;JAR;8;;160;5;Violon
44;V_80_3;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;ne;r_ne;ne;r_ne;t;t;ne;JAR;4;;80;3;Violon
45;V_80_1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;ne;ne;r_ne;r_ne;r_ne;t;ne;r_t;0;too dark when it's supposed to be dynamic and innovative;80;1;Violon
45;A_160_5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;r_t;t;t;JAR;r_ne;JAR;JAR;ne;3;too strident, sharp;160;5;Accordion
45;A_160_3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;ne;t;ne;r_ne;r_ne;t;t;t;4;too serious, lack of fun;160;3;Accordion
45;P_160_5;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;JAR;JAR;JAR;ne;JAR;t;JAR;t;7;quite intimate, close but too classic, too soft;160;5;Piano
45;A_160_1;5;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;r_ne;t;r_ne;r_ne;r_ne;r_t;ne;t;0;too dark, too strict;160;1;Accordion
45;A_120_1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;ne;t;r_ne;r_ne;r_ne;t;ne;JAR;1;too slow, lack of dynamism;120;1;Accordion
45;P_120_5;7;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ne;JAR;ne;r_ne;JAR;JAR;ne;t;3;very close, too nice;120;5;Piano
45;P_120_1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;ne;ne;r_ne;r_ne;r_ne;JAR;JAR;JAR;5;quite classic and serious like the company;120;1;Piano
45;P_160_1;9;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;r_ne;ne;r_ne;ne;r_ne;t;ne;t;1;too dark, too serious;160;1;Piano
45;A_80_3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;r_ne;t;r_ne;r_ne;ne;t;JAR;t;0;too strident;80;3;Accordion
45;V_120_5;11;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;t;t;ne;ne;ne;JAR;JAR;ne;3;too strident, too spicy, not professional enough;120;5;Violon
45;V_120_1;12;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;ne;ne;ne;ne;ne;t;ne;JAR;5;quite serious, high level;120;1;Violon
46;P_160_5;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;ne;JAR;r_ne;r_ne;JAR;t;ne;t;6;quality sound, technological, slightly innovative;160;5;Piano
46;A_120_3;2;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;t;JAR;ne;t;r_ne;r_ne;t;ne;4;too cheerful, not serious enough, does not reflect high technology;120;3;Accordion
46;P_160_3;3;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;ne;t;ne;ne;JAR;JAR;ne;JAR;5;between the serious class and the cheerful, not professional enough;160;3;Piano
46;A_120_1;4;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;t;t;JAR;JAR;r_ne;r_ne;JAR;ne;5;neutral sound;120;1;Accordion
46;V_120_1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;t;t;JAR;t;JAR;ne;ne;ne;6;high-end, not innovative;120;1;Violon
46;V_160_3;6;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;t;t;JAR;r_t;ne;JAR;t;ne;7;innovative, high-tech;160;3;Violon
46;A_160_5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;r_t;r_t;t;JAR;r_ne;ne;JAR;ne;4;too strident, not serious enough;160;5;Accordion
46;P_80_5;8;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;JAR;ne;ne;ne;JAR;JAR;ne;t;7;high-tech sound, professional notes;80;5;Piano
46;V_160_1;9;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;t;JAR;t;t;ne;ne;t;ne;4;too festive, not classy;160;1;Violon
46;V_80_5;10;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;r_t;r_t;t;r_t;ne;JAR;JAR;ne;3;too ugly;80;5;Violon
46;V_80_3;11;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;JAR;JAR;JAR;JAR;JAR;t;ne;JAR;7;its own, class;80;3;Violon
46;A_160_3;12;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;t;t;t;t;ne;r_ne;JAR;ne;5;too festive, a little classy;160;3;Accordion
47;P_160_1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;r_ne;r_ne;r_ne;r_ne;r_ne;t;r_ne;r_t;0;;160;1;Piano
47;A_120_1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;ne;ne;r_ne;r_ne;r_ne;t;JAR;r_t;0;;120;1;Accordion
47;P_80_3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ne;ne;ne;ne;JAR;JAR;JAR;t;3;;80;3;Piano
47;P_120_1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;r_ne;r_ne;r_ne;r_ne;r_ne;r_t;r_ne;r_t;0;;120;1;Piano
47;V_160_1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;r_t;ne;ne;r_ne;JAR;ne;JAR;4;;160;1;Violon
47;A_160_3;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;r_t;ne;JAR;ne;JAR;JAR;JAR;5;;160;3;Accordion
47;P_160_3;7;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;JAR;ne;r_ne;ne;JAR;JAR;JAR;t;5;;160;3;Piano
47;V_160_5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;r_t;r_t;r_t;r_t;r_ne;JAR;r_ne;r_ne;1;;160;5;Violon
47;V_80_5;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;JAR;r_t;r_t;JAR;r_ne;JAR;ne;ne;3;;80;5;Violon
47;A_80_1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;r_ne;r_ne;r_ne;r_ne;r_ne;r_t;r_ne;r_t;1;;80;1;Accordion
47;V_120_5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;JAR;r_t;t;ne;r_ne;JAR;JAR;JAR;4;;120;5;Violon
47;P_80_5;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;JAR;JAR;ne;ne;JAR;JAR;ne;JAR;8;;80;5;Piano
48;A_80_3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;r_ne;r_ne;r_ne;r_ne;r_ne;t;ne;JAR;3;;80;3;Accordion
48;P_80_5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ne;ne;ne;ne;JAR;JAR;ne;JAR;4;;80;5;Piano
48;A_160_3;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;JAR;ne;ne;JAR;ne;t;JAR;JAR;5;;160;3;Accordion
48;P_120_5;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;ne;JAR;ne;ne;ne;JAR;r_ne;JAR;4;;120;5;Piano
48;V_120_3;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;ne;JAR;ne;ne;r_ne;t;r_ne;JAR;3;;120;3;Violon
48;V_160_5;6;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;JAR;r_t;JAR;ne;r_ne;JAR;ne;ne;5;;160;5;Violon
48;V_160_1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;ne;JAR;ne;ne;r_ne;t;r_ne;JAR;5;;160;1;Violon
48;P_120_1;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;ne;JAR;ne;ne;JAR;JAR;JAR;JAR;7;;120;1;Piano
48;P_80_1;9;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;r_ne;JAR;r_ne;r_ne;ne;JAR;r_ne;JAR;5;;80;1;Piano
48;A_160_5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;t;r_t;ne;t;r_ne;JAR;ne;ne;4;;160;5;Accordion
48;P_160_5;11;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;JAR;JAR;ne;ne;JAR;JAR;JAR;JAR;9;;160;5;Piano
48;A_80_1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;r_ne;t;r_ne;r_ne;r_ne;r_t;r_ne;r_t;1;;80;1;Accordion
49;V_80_3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;r_ne;JAR;r_ne;JAR;r_ne;r_t;r_ne;JAR;1;;80;3;Violon
49;P_160_3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;r_ne;JAR;r_ne;JAR;r_ne;JAR;ne;JAR;4;;160;3;Piano
49;V_80_5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;r_ne;r_ne;r_ne;r_ne;r_ne;r_t;r_ne;r_ne;1;;80;5;Violon
49;A_160_5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;ne;JAR;JAR;JAR;r_ne;ne;ne;JAR;3;;160;5;Accordion
49;P_80_1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;r_ne;t;r_ne;r_ne;r_ne;r_t;r_ne;JAR;1;;80;1;Piano
49;V_120_3;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;JAR;JAR;ne;ne;ne;JAR;JAR;JAR;5;;120;3;Violon
49;A_160_1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;r_ne;t;r_ne;r_ne;r_ne;t;r_ne;JAR;3;;160;1;Accordion
49;P_160_1;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;r_ne;ne;r_ne;r_ne;r_ne;t;r_ne;JAR;3;;160;1;Piano
49;V_160_5;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;r_ne;ne;r_ne;r_ne;r_ne;r_ne;r_ne;JAR;2;;160;5;Violon
49;A_80_1;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;ne;ne;r_ne;r_ne;r_ne;t;ne;JAR;3;;80;1;Accordion
